gene_id,gene_name
ensmusg00000031957,ctrb1
ensmusg00000099129,mir7076
ensmusg00000031955,bcar1
ensmusg00000031954,cfdp1
ensmusg00000031953,tmem170
ensmusg00002075786,gm55166
ensmusg00000031481,tpte
ensmusg00000031952,chst5
ensmusg00000031951,tmem231
ensmusg00000031482,slc25a15
ensmusg00000110193,gm45452
ensmusg00000031950,gabarapl2
ensmusg00000048617,rtbdn
ensmusg00000109938,gm6009
ensmusg00000110129,gm45453
ensmusg00000031533,mrps31
ensmusg00000031534,smim19
ensmusg00000031949,adat1
ensmusg00000037656,slc20a2
ensmusg00000004319,clcn3
ensmusg00000031535,dkk4
ensmusg00000052926,rnaseh2a
ensmusg00000111184,gm49661
ensmusg00000031948,kars1
ensmusg00000033430,terf2ip
ensmusg00000092086,gm6793
ensmusg00000065700,gm22827
ensmusg00000110435,gm3635
ensmusg00000031536,polb
ensmusg00000005161,prdx2
ensmusg00000052837,junb
ensmusg00000031772,cntnap4
ensmusg00002076356,gm55198
ensmusg00000110541,gm10280
ensmusg00000077289,gm25766
ensmusg00000088258,gm24291
ensmusg00000078908,mon1b
ensmusg00000033409,syce1l
ensmusg00000110581,gm45789
ensmusg00000110582,gm30052
ensmusg00000053399,adamts18
ensmusg00000052566,hook2
ensmusg00000031537,ikbkb
ensmusg00000085199,gm15346
ensmusg00000031538,plat
ensmusg00000031644,nek1
ensmusg00000046844,vat1l
ensmusg00000110046,gm45484
ensmusg00000109708,gm45809
ensmusg00000109693,gm45483
ensmusg00000080956,gm16179
ensmusg00000086681,gm16178
ensmusg00000008874,clec3a
ensmusg00000031539,ap3m2
ensmusg00000089484,gm24735
ensmusg00000052819,best2
ensmusg00000052456,get3
ensmusg00000041203,trir
ensmusg00000031642,sh3rf1
ensmusg00000099419,1700001d01rik
ensmusg00000056943,gm10015
ensmusg00000031641,cbr4
ensmusg00000004637,wwox
ensmusg00000089723,gm16117
ensmusg00002076325,gm55248
ensmusg00000065090,gm23677
ensmusg00000055435,maf
ensmusg00000086717,gm15655
ensmusg00000110620,gm45733
ensmusg00000110700,gm5357
ensmusg00000034467,dynlrb2
ensmusg00000031758,cdyl2
ensmusg00000014633,cmc2
ensmusg00000031540,kat6a
ensmusg00000109652,gm45555
ensmusg00000109793,gm10043
ensmusg00000031756,cenpn
ensmusg00000031691,tnpo2
ensmusg00000077527,gm25506
ensmusg00000008167,fbxw9
ensmusg00000099076,mir7070
ensmusg00000095845,gng14
ensmusg00000060038,dhps
ensmusg00000058056,palld
ensmusg00000110131,gm18066
ensmusg00000109729,gm45418
ensmusg00000005150,wdr83
ensmusg00000059355,wdr83os
ensmusg00000005142,man2b1
ensmusg00000074194,zfp791
ensmusg00002076940,gm55286
ensmusg00000110219,gm45317
ensmusg00000110386,gm42031
ensmusg00000110200,gm45316
ensmusg00000037921,ddx60
ensmusg00000062687,cks1brt
ensmusg00000051952,or7c19
ensmusg00000031635,anxa10
ensmusg00000110252,gm2961
ensmusg00000109687,hspd1-ps2
ensmusg00000109895,gm2975
ensmusg00000109740,gm7561
ensmusg00000109767,gm45460
ensmusg00000109994,gm45459
ensmusg00000089528,gm22324
ensmusg00000034390,cmip
ensmusg00000031696,vps35
ensmusg00000099062,mir7077
ensmusg00000098483,mir7078
ensmusg00000034330,plcg2
ensmusg00002075926,gm55302
ensmusg00000034308,sdr42e1
ensmusg00000031697,orc6
ensmusg00000088344,gm22336
ensmusg00000031844,hsd17b2
ensmusg00000110520,gm45776
ensmusg00000031843,mphosph6
ensmusg00000065028,gm25200
ensmusg00000054162,spock3
ensmusg00000109744,gm45461
ensmusg00000110308,gm45516
ensmusg00000088419,gm24236
ensmusg00000109622,gm45517
ensmusg00000110300,gm18645
ensmusg00000110678,gm18645
ensmusg00000031841,cdh13
ensmusg00000110662,gm45722
ensmusg00000119036,gm24035
ensmusg00000110548,gm45721
ensmusg00000110667,gm45720
ensmusg00000087707,gm22999
ensmusg00000031698,mylk3
ensmusg00000053626,tll1
ensmusg00000084895,aa672651
ensmusg00000109579,gm35521
ensmusg00000076042,mir710
ensmusg00000036934,4921524j17rik
ensmusg00000109790,gm45594
ensmusg00000103341,1700051o22rik
ensmusg00000037852,cpe
ensmusg00000110368,gm45518
ensmusg00000031700,gpt2
ensmusg00000031604,msmo1
ensmusg00000031701,dnaja2
ensmusg00000110341,gm45424
ensmusg00000031605,klhl2
ensmusg00000109879,gm10997
ensmusg00000109854,gm45345
ensmusg00000109613,gm45405
ensmusg00002075320,gm55331
ensmusg00000110378,gm45242
ensmusg00000036902,neto2
ensmusg00000098388,mir8109
ensmusg00000031703,itfg1
ensmusg00000025521,tmem192
ensmusg00000071089,trim75
ensmusg00000053490,trim60
ensmusg00000109718,trim61
ensmusg00000110283,gm45249
ensmusg00000110226,gm7624
ensmusg00002074847,vaultrc-ps1
ensmusg00000036469,marchf1
ensmusg00000064763,gm23515
ensmusg00000083905,gm15355
ensmusg00000065297,gm26123
ensmusg00000119461,gm24205
ensmusg00000086156,gm15354
ensmusg00000085109,gm15356
ensmusg00000025591,tma16
ensmusg00000110500,gm32568
ensmusg00000025519,tktl2
ensmusg00000085082,gm16330
ensmusg00000044014,npy5r
ensmusg00000053886,sh2d4a
ensmusg00000110472,gm45739
ensmusg00000110650,gm19170
ensmusg00000036356,csgalnact1
ensmusg00000087489,gm15656
ensmusg00000085487,gm15654
ensmusg00000031864,ints10
ensmusg00000081745,gm15549
ensmusg00000045333,zfp423
ensmusg00000118626,gm53040
ensmusg00000036810,cnep1r1
ensmusg00000015568,lpl
ensmusg00000110449,gm45780
ensmusg00000036330,slc18a1
ensmusg00000089995,gm15716
ensmusg00000006273,atp6v1b2
ensmusg00000036306,lzts1
ensmusg00000059897,zfp930
ensmusg00000110538,gm33178
ensmusg00000110657,gm7684
ensmusg00000079038,zfp781a
ensmusg00000110514,gm7688
ensmusg00000036246,gmip
ensmusg00000031861,lpar2
ensmusg00000031860,pbx4
ensmusg00000044006,cilp2
ensmusg00000048967,yjefn3
ensmusg00000036199,ndufa13
ensmusg00000047654,tssk6
ensmusg00000031661,nkd1
ensmusg00000110187,gm45496
ensmusg00000031662,snx20
ensmusg00000036180,gatad2a
ensmusg00000055994,nod2
ensmusg00000109970,gm17995
ensmusg00000110299,gm17910
ensmusg00000056772,rps6-ps2
ensmusg00000109778,gm45504
ensmusg00000099078,mir8110
ensmusg00000031665,sall1
ensmusg00000094790,gm6625
ensmusg00000069962,gm5356
ensmusg00000119458,gm26331
ensmusg00000088883,gm24212
ensmusg00000043668,tox3
ensmusg00000109726,gm45638
ensmusg00002075128,gm55428
ensmusg00000110332,gm19935
ensmusg00000031543,ank1
ensmusg00002075072,gm55471
ensmusg00000083285,gm15815
ensmusg00000070084,mir486
ensmusg00000106471,mir3107
ensmusg00000063672,nkx6-3
ensmusg00000031545,gpat4
ensmusg00000103925,b230112g18rik
ensmusg00000031546,gins4
ensmusg00000015341,golga7
ensmusg00000110256,gm45412
ensmusg00000077399,gm24335
ensmusg00000031548,sfrp1
ensmusg00000037492,zmat4
ensmusg00000109413,gm45165
ensmusg00000109158,gm45166
ensmusg00000053979,a730045e13rik
ensmusg00000056313,tcim
ensmusg00000108820,gm44620
ensmusg00000109237,9130214f15rik
ensmusg00000031549,ido2
ensmusg00002076432,gm55479
ensmusg00000108971,gm18210
ensmusg00000031551,ido1
ensmusg00000005534,insr
ensmusg00000056608,chd9
ensmusg00000109369,vmn2r-ps88
ensmusg00000109812,gm45640
ensmusg00000109863,gm45643
ensmusg00000074171,gm6658
ensmusg00000110377,gm45363
ensmusg00000089179,gm22428
ensmusg00000031552,adam18
ensmusg00000031666,rbl2
ensmusg00000004568,arhgef18
ensmusg00000069633,pex11g
ensmusg00000108955,gm44775
ensmusg00000031553,adam3
ensmusg00000089302,gm26208
ensmusg00000110225,gm45528
ensmusg00000040340,saxo5
ensmusg00000031667,aktip
ensmusg00000109727,gm45464
ensmusg00000110189,gm45665
ensmusg00000109755,gm8489
ensmusg00002076895,gm55506
ensmusg00000033282,rpgrip1l
ensmusg00000109828,gm45662
ensmusg00000109956,gm45428
ensmusg00000031554,adam5
ensmusg00000055932,fto
ensmusg00000110233,gm45427
ensmusg00000110079,gm45292
ensmusg00000109642,gm45289
ensmusg00000109709,gm45290
ensmusg00000110068,gm45294
ensmusg00000110325,gm45293
ensmusg00000110302,gm45295
ensmusg00000065636,gm24254
ensmusg00000110380,gm45332
ensmusg00000110134,gm45334
ensmusg00000095651,gm21817
ensmusg00000031737,irx5
ensmusg00000110290,gm45336
ensmusg00000031738,irx6
ensmusg00000078967,gapdh-ps16
ensmusg00000031740,mmp2
ensmusg00000033192,lpcat2
ensmusg00000078144,capns2
ensmusg00002076561,gm55543
ensmusg00000055368,slc6a2
ensmusg00000071047,ces1a
ensmusg00000078964,ces1b
ensmusg00000057400,ces1c
ensmusg00000031748,gnao1
ensmusg00002075108,gm55572
ensmusg00000031751,amfr
ensmusg00000031754,nudt21
ensmusg00000033009,ogfod1
ensmusg00000110499,gm45873
ensmusg00000031755,bbs2
ensmusg00000031757,mt4
ensmusg00000031760,mt3
ensmusg00000031762,mt2
ensmusg00000031765,mt1
ensmusg00000032939,nup93
ensmusg00000110679,rpl10-ps5
ensmusg00000065987,cd209b
ensmusg00000040165,cd209c
ensmusg00000097657,gm7389
ensmusg00000109267,gm45048
ensmusg00000109377,gm7397
ensmusg00000109512,gm45049
ensmusg00000109255,gm7407
ensmusg00000051906,cd209f
ensmusg00002076728,gm55608
ensmusg00000079168,cd209g
ensmusg00000034361,cpne2
ensmusg00000011832,evi5l
ensmusg00000064125,prr36
ensmusg00000031774,psme3ip1
ensmusg00000046589,lrrc8e
ensmusg00000050079,rspry1
ensmusg00000110504,gm45797
ensmusg00000031776,arl2bp
ensmusg00000031775,pllp
ensmusg00000110702,gm45767
ensmusg00002075278,gm55626
ensmusg00000031779,ccl22
ensmusg00000110708,gnb1-ps3
ensmusg00000031778,cx3cl1
ensmusg00000031780,ccl17
ensmusg00000031781,ciapin1
ensmusg00000090188,gm7418
ensmusg00000031782,coq9
ensmusg00000031783,polr2c
ensmusg00000037300,ttc13
ensmusg00000031982,arv1
ensmusg00000043068,fam89a
ensmusg00000110666,gm9172
ensmusg00000110550,gm45856
ensmusg00000002948,map2k7
ensmusg00000040631,dok4
ensmusg00000109061,gm49320
ensmusg00000036913,trim67
ensmusg00000090118,gm16163
ensmusg00000089736,tgfbr3l
ensmusg00000063605,ccdc102a
ensmusg00000031984,2810004n23rik
ensmusg00000011837,snapc2
ensmusg00000048644,ctxn1
ensmusg00000061577,adgrg5
ensmusg00000002949,timm44
ensmusg00000031985,gnpat
ensmusg00000074030,exoc8
ensmusg00000031986,sprtn
ensmusg00002076834,gm55665
ensmusg00000031987,egln1
ensmusg00000056820,tsnax
ensmusg00000110683,gm45874
ensmusg00000031785,adgrg1
ensmusg00002075305,gm55676
ensmusg00000008206,cers4
ensmusg00000102201,gm36956
ensmusg00000108829,vmn2r-ps89
ensmusg00000058748,zfp958
ensmusg00000109489,gm7451
ensmusg00000110351,gm32050
ensmusg00000109448,gm45224
ensmusg00000048484,gm7461
ensmusg00000109055,gm2676
ensmusg00000110297,gm45647
ensmusg00000108962,gm44959
ensmusg00000060470,adgrg3
ensmusg00000085795,zfp703
ensmusg00000110426,gm45757
ensmusg00000109954,gm45371
ensmusg00000022322,shcbp1
ensmusg00000109462,gm6334
ensmusg00000109034,gm44960
ensmusg00000095600,gm9457
ensmusg00000109063,gm44961
ensmusg00000062152,rpl21-ps14
ensmusg00000031786,drc7
ensmusg00000119639,n-r5s93
ensmusg00000109295,gm5739
ensmusg00000023073,slc10a2
ensmusg00000109181,gm5605
ensmusg00002075572,gm55688
ensmusg00000109313,gm44693
ensmusg00000109266,gm6426
ensmusg00000043192,gpi-ps
ensmusg00002076909,gm55691
ensmusg00000109069,gm2734
ensmusg00000109518,gm44843
ensmusg00000109534,gm44842
ensmusg00000088255,gm24288
ensmusg00000109543,gm44844
ensmusg00000109457,gm44909
ensmusg00000109463,gm7506
ensmusg00000108852,gm44911
ensmusg00000109538,gm44910
ensmusg00000108914,gm44908
ensmusg00000119145,gm26427
ensmusg00000031787,katnb1
ensmusg00002076795,gm55692
ensmusg00002075857,gm55693
ensmusg00000077378,gm25169
ensmusg00000110516,gm45758
ensmusg00000099890,gm28262
ensmusg00000109316,gm45160
ensmusg00000109134,gm45076
ensmusg00000109515,gm31343
ensmusg00000108941,d530014g21rik
ensmusg00000001995,sipa1l2
ensmusg00000108932,gm31463
ensmusg00000050930,map10
ensmusg00000031483,erlin2
ensmusg00000001300,efnb2
ensmusg00000108912,e230020d15rik
ensmusg00000109568,gm45074
ensmusg00000109438,gm45073
ensmusg00000040459,arglu1
ensmusg00000098917,mir7654
ensmusg00000031851,ntpcr
ensmusg00000109064,gm39128
ensmusg00000079157,nalf1
ensmusg00000109040,gm44542
ensmusg00000109286,gm44541
ensmusg00000109385,gm44518
ensmusg00000109551,4930435n07rik
ensmusg00002074996,gm55736
ensmusg00000109359,gm44797
ensmusg00000109418,gm44800
ensmusg00000109529,gm44801
ensmusg00000109139,gm44798
ensmusg00000060212,pcnx2
ensmusg00000031853,map3k21
ensmusg00000031485,plpbp
ensmusg00000033998,kcnk1
ensmusg00000110698,gm45875
ensmusg00000110437,gm45876
ensmusg00000057060,slc35f3
ensmusg00000051671,coa6
ensmusg00000110490,vmn2r-ps91
ensmusg00000056019,zfp709
ensmusg00000090290,tarbp1
ensmusg00000089857,zfp882
ensmusg00000074026,gm6091
ensmusg00000051495,irf2bp2
ensmusg00000031486,adgra2
ensmusg00000066880,zfp617
ensmusg00000093904,tomm20
ensmusg00000065637,gm26397
ensmusg00000031788,kifc3
ensmusg00000052446,zfp961
ensmusg00000110428,gm45812
ensmusg00000033931,rbm34
ensmusg00000110648,gm38574
ensmusg00000110492,gm5358
ensmusg00002075995,gm55754
ensmusg00000039057,myo16
ensmusg00000109503,gm44786
ensmusg00000109067,gm44784
ensmusg00000108997,gm45045
ensmusg00000096258,rps16-ps3
ensmusg00000038894,irs2
ensmusg00000031789,cngb1
ensmusg00000110333,gm45861
ensmusg00000090206,spmip8
ensmusg00000074404,gm1698
ensmusg00002076572,gm55766
ensmusg00000064882,gm24202
ensmusg00000046556,zfp319
ensmusg00000110343,gm45751
ensmusg00000110372,gm8096
ensmusg00000098056,gm8100
ensmusg00000031502,col4a1
ensmusg00000031792,usb1
ensmusg00000109358,gm44716
ensmusg00000031790,mmp15
ensmusg00000031796,cfap20
ensmusg00000031503,col4a2
ensmusg00000084783,gm15419
ensmusg00000031504,rab20
ensmusg00000110245,gm20100
ensmusg00000063626,unc5d
ensmusg00000109874,gm9911
ensmusg00000110263,gm45652
ensmusg00000109648,svet1
ensmusg00000110331,nudc-ps1
ensmusg00000109597,gm45492
ensmusg00000110223,gm45489
ensmusg00000109614,gm45252
ensmusg00000039661,dusp26
ensmusg00000039328,rnf122
ensmusg00000088252,snord13
ensmusg00000046707,csnk2a2
ensmusg00000110598,gm45854
ensmusg00000110635,gm45853
ensmusg00000031577,tti2
ensmusg00000036598,ccdc113
ensmusg00000110577,1700112l15rik
ensmusg00000031505,naxd
ensmusg00000031578,mak16
ensmusg00000048400,prss54
ensmusg00000081436,gm5912
ensmusg00000031669,gins3
ensmusg00000110701,gm6013
ensmusg00000046152,fut10
ensmusg00000083588,gm8051
ensmusg00000110133,gm8168
ensmusg00000109915,7420700n18rik
ensmusg00000109705,gm19096
ensmusg00000118533,gm53049
ensmusg00000109605,gm45303
ensmusg00002075490,gm55793
ensmusg00002075742,gm55795
ensmusg00000093862,gm5117
ensmusg00000056228,cars2
ensmusg00000045969,ing1
ensmusg00000031508,ankrd10
ensmusg00000104958,mir7238
ensmusg00000109810,gm45592
ensmusg00000031509,spaca7b
ensmusg00000109623,gm7562
ensmusg00000109933,gm7600
ensmusg00000110177,gm6524
ensmusg00000093345,gm27956
ensmusg00000048148,nwd1
ensmusg00000036564,ndrg4
ensmusg00002076058,gm55809
ensmusg00000031671,setd6
ensmusg00000031622,sin3b
ensmusg00000050147,f2rl3
ensmusg00000110696,gm45706
ensmusg00000110481,gm45705
ensmusg00000110585,gm45704
ensmusg00000110563,gm45791
ensmusg00000004383,large1
ensmusg00000093140,mir28b
ensmusg00002075132,gm55812
ensmusg00000110450,gm7943
ensmusg00002075694,gm55813
ensmusg00000047657,crry-ps
ensmusg00000110609,gm7948
ensmusg00000110703,gm45821
ensmusg00002076098,gm55814
ensmusg00000031621,isx
ensmusg00000034518,hmgxb4
ensmusg00000042870,tom1
ensmusg00000110433,gm45820
ensmusg00000110429,gm2059
ensmusg00000005413,hmox1
ensmusg00000005410,mcm5
ensmusg00000110693,gm45899
ensmusg00000034472,rasd2
ensmusg00000110515,gm9644
ensmusg00000110432,gm45907
ensmusg00000110543,umpk-ps
ensmusg00000049891,gm7984
ensmusg00000110668,gm19885
ensmusg00000110469,gapdhrt2
ensmusg00000031620,iqcm
ensmusg00000103054,gm38270
ensmusg00000101431,gm7901
ensmusg00000110603,1700093p08rik
ensmusg00000077537,gm22544
ensmusg00000110553,gm45742
ensmusg00000119876,gm22509
ensmusg00000098215,gm7069
ensmusg00000110595,gm7990
ensmusg00002075326,gm55821
ensmusg00000036550,cnot1
ensmusg00000065089,gm26493
ensmusg00000106145,mir7073
ensmusg00000065211,gm26265
ensmusg00000105690,gm26265
ensmusg00000110556,gm45762
ensmusg00000061104,sap18b
ensmusg00000036534,slc38a7
ensmusg00000031672,got2
ensmusg00000110711,gm45760
ensmusg00000110634,gm45895
ensmusg00000110506,gm8637
ensmusg00000118719,gm22780
ensmusg00002076880,gm55832
ensmusg00000110715,gm5131
ensmusg00000089539,gm25160
ensmusg00002076357,gm55833
ensmusg00000109937,gm45247
ensmusg00000098116,gm7191
ensmusg00000109645,gm45246
ensmusg00000109681,gm17997
ensmusg00000110194,gm7192
ensmusg00000080480,gm23494
ensmusg00000110011,gm29817
ensmusg00000089819,gm15679
ensmusg00000062991,nrg1
ensmusg00000118541,nrg1
ensmusg00000089370,gm22140
ensmusg00000079070,gm3985
ensmusg00000110214,gm45587
ensmusg00000083557,gm6877
ensmusg00000036510,cdh8
ensmusg00000109775,gm45297
ensmusg00000119307,gm24693
ensmusg00000086842,gm15681
ensmusg00000090116,gm15680
ensmusg00000083586,gm8688
ensmusg00000109939,gm19232
ensmusg00000071041,impdh2-ps
ensmusg00000081383,gm5742
ensmusg00000110220,gm45296
ensmusg00000110014,gm5361
ensmusg00000087985,gm22223
ensmusg00002076868,gm55847
ensmusg00000110069,gm45422
ensmusg00000031673,cdh11
ensmusg00000110084,gm45257
ensmusg00000109997,9430099m06rik
ensmusg00000031583,wrn
ensmusg00002074971,gm55848
ensmusg00000110269,gm45258
ensmusg00000063696,gm8730
ensmusg00000049184,purg
ensmusg00000110019,gm8748
ensmusg00000110053,gm29682
ensmusg00000009628,tex15
ensmusg00000031871,cdh5
ensmusg00000109909,gm45663
ensmusg00000009630,ppp2cb
ensmusg00000052906,ubxn8
ensmusg00000031872,bean1
ensmusg00000031584,gsr
ensmusg00000119577,gm24727
ensmusg00000025812,pard3
ensmusg00000031585,gtf2e2
ensmusg00000094500,smim18
ensmusg00000090074,gm6921
ensmusg00002075056,gm55867
ensmusg00000099326,mir21c
ensmusg00000025810,nrp1
ensmusg00000084523,mir1903
ensmusg00000031586,rbpms
ensmusg00000097442,gm26632
ensmusg00000098166,gm26978
ensmusg00000110614,gm45817
ensmusg00002075785,gm55881
ensmusg00000095202,gm6100
ensmusg00000098046,gm8254
ensmusg00000109580,gm8268
ensmusg00000046794,ppp1r3b
ensmusg00000031527,eri1
ensmusg00000070056,mfhas1
ensmusg00002075505,gm55886
ensmusg00002075958,gm55887
ensmusg00000109372,gm19410
ensmusg00000110359,gm45566
ensmusg00000055976,cldn23
ensmusg00002075152,gm55890
ensmusg00000098181,rps12-ps24
ensmusg00000050271,prag1
ensmusg00000039633,lonrf1
ensmusg00000098154,gm5787
ensmusg00000088051,gm26150
ensmusg00000109977,gm19140
ensmusg00000039620,trmt9b
ensmusg00000031523,dlc1
ensmusg00000110242,g630064g18rik
ensmusg00000074384,ai429214
ensmusg00000110158,gm45690
ensmusg00000109817,gm10683
ensmusg00000110285,gm45524
ensmusg00000110337,gm3433
ensmusg00000109932,gm7319
ensmusg00000109646,gm45523
ensmusg00000109795,gm45522
ensmusg00000065277,gm25126
ensmusg00000110415,gm6203
ensmusg00000109820,gm45654
ensmusg00000039539,sgcz
ensmusg00000081316,gm16205
ensmusg00000081517,gm16204
ensmusg00000065457,mir383
ensmusg00000110118,gm5609
ensmusg00000025044,msr1
ensmusg00000109789,gm2033
ensmusg00000109815,gm7082
ensmusg00000031603,fgf20
ensmusg00000039478,micu3
ensmusg00000098431,mir7666
ensmusg00000110549,gm45725
ensmusg00000069922,ces3a
ensmusg00000031600,vps37a
ensmusg00000110488,gm45724
ensmusg00000062181,ces3b
ensmusg00000110502,gm8804
ensmusg00000060560,ces4a
ensmusg00000039431,mtmr7
ensmusg00000046723,adam24
ensmusg00000109658,gm45660
ensmusg00000110315,gm8423
ensmusg00000110228,gm2080
ensmusg00000110370,gm5749
ensmusg00000071937,adam25
ensmusg00000110032,gm8436
ensmusg00000046282,adam20
ensmusg00000054033,adam39
ensmusg00000031885,cbfb
ensmusg00000119598,gm22063
ensmusg00000084711,gm24629
ensmusg00000031596,slc7a2
ensmusg00000031595,pdgfrl
ensmusg00000031889,phaf1
ensmusg00000069920,b3gnt9
ensmusg00000031887,tradd
ensmusg00000033313,fbxl8
ensmusg00000045636,mtus1
ensmusg00000085672,gm16193
ensmusg00000031594,fgl1
ensmusg00000033249,hsf4
ensmusg00000014776,nol3
ensmusg00000014837,matcap1
ensmusg00000043251,exoc3l
ensmusg00000014859,e2f4
ensmusg00000014791,elmo3
ensmusg00002076683,gm55919
ensmusg00000070130,mir328
ensmusg00000041679,fbxl9
ensmusg00000014856,tmem208
ensmusg00000014778,fhod1
ensmusg00000014786,slc9a5
ensmusg00000014782,plekhg4
ensmusg00000051648,kctd19
ensmusg00000054320,lrrc36
ensmusg00000014846,tppp3
ensmusg00000039199,zdhhc1
ensmusg00000110608,gm8838
ensmusg00000031891,hsd11b2
ensmusg00000013160,atp6v0d1
ensmusg00000003573,homer3
ensmusg00000057788,ddx49
ensmusg00000055681,cope
ensmusg00000087408,cers1
ensmusg00000109523,gdf1
ensmusg00000058301,upf1
ensmusg00000031849,comp
ensmusg00000003575,crtc1
ensmusg00000055707,klhl26
ensmusg00000035964,tmem59l
ensmusg00000110052,1700020g03rik
ensmusg00000007888,crlf1
ensmusg00000058833,rex1bd
ensmusg00000090137,uba52
ensmusg00000055553,kxd1
ensmusg00000019428,fkbp8
ensmusg00000070002,ell
ensmusg00000019139,isyna1
ensmusg00000070003,ssbp4
ensmusg00000110030,gm45546
ensmusg00000049988,lrrc25
ensmusg00000038508,gdf15
ensmusg00000056204,pgpep1
ensmusg00000031848,lsm4
ensmusg00000080058,gm11175
ensmusg00000110622,iqcn
ensmusg00000095026,gm3336
ensmusg00000031842,pde4c
ensmusg00000035559,mpv17l2
ensmusg00000031834,pik3r2
ensmusg00000031833,mast3
ensmusg00000099031,mir7240
ensmusg00000000791,il12rb1
ensmusg00000002910,arrdc2
ensmusg00000020887,a230052g05rik
ensmusg00000007721,ccdc124
ensmusg00000000792,slc5a5
ensmusg00000045128,rpl18a
ensmusg00000098710,mir7067
ensmusg00000077563,snora68
ensmusg00000019261,map1s
ensmusg00000088248,mir1969
ensmusg00000074252,gm10654
ensmusg00002074937,gm55954
ensmusg00000035439,haus8
ensmusg00000002395,use1
ensmusg00000002396,ocel1
ensmusg00000002393,nr2f6
ensmusg00000034911,ushbp1
ensmusg00000031820,babam1
ensmusg00000046295,ankle1
ensmusg00000007950,abhd8
ensmusg00000034880,mrpl34
ensmusg00000074247,dda1
ensmusg00000034863,ano8
ensmusg00000034845,plvap
ensmusg00000108900,ccdc194
ensmusg00000110619,gm7850
ensmusg00000046718,bst2
ensmusg00000031813,mvb12a
ensmusg00000043664,tmem221
ensmusg00000031808,slc27a1
ensmusg00000031807,pgls
ensmusg00000043243,niban3
ensmusg00000034807,colgalt1
ensmusg00000034799,unc13a
ensmusg00000098976,mir6769b
ensmusg00000031805,jak3
ensmusg00000079019,insl3
ensmusg00000031803,b3gnt3
ensmusg00000110438,gm45756
ensmusg00000110569,gm18860
ensmusg00000070000,fcho1
ensmusg00000110473,gm29705
ensmusg00000118594,gm53016
ensmusg00002076049,gm23128
ensmusg00000119779,gm23128
ensmusg00000109922,gm20948
ensmusg00000110153,gm17766
ensmusg00000110128,gm45398
ensmusg00000109601,zfp148-ps1
ensmusg00000109955,gm18644
ensmusg00000118664,tusc3
ensmusg00000036872,abcc12
ensmusg00002076139,gm55979
ensmusg00000047866,lonp2
ensmusg00000082484,gm16177
ensmusg00000064624,gm22305
ensmusg00000036840,siah1a
ensmusg00000031652,n4bp1
ensmusg00000098434,2010110e17rik
ensmusg00000109706,fth-ps3
ensmusg00000074412,gm10689
ensmusg00000037363,letm2
ensmusg00000110038,gm45570
ensmusg00000054823,nsd3
ensmusg00002075554,gm55990
ensmusg00000088037,gm24992
ensmusg00002076327,gm55991
ensmusg00000110088,gm45343
ensmusg00000109679,gm45342
ensmusg00000031570,plpp5
ensmusg00000110127,6430710m23rik
ensmusg00000037316,bag4
ensmusg00000031838,ifi30
ensmusg00000031840,rab3a
ensmusg00000061313,ddhd2
ensmusg00000071076,jund
ensmusg00000031845,bco1
ensmusg00000093446,gm20694
ensmusg00000037296,lsm1
ensmusg00000031574,star
ensmusg00000031575,ash2l
ensmusg00000031576,kcnu1
ensmusg00000088329,gm25661
ensmusg00000110474,gm45848
ensmusg00000107280,potefam3c
ensmusg00000110536,gm45850
ensmusg00000106824,potefam3d
ensmusg00000110434,rps7-ps1
ensmusg00000047264,zfp358
ensmusg00000004567,mcoln1
ensmusg00000004565,pnpla6
ensmusg00000065952,rps23rg1
ensmusg00000066902,rps23-ps2
ensmusg00000044433,camsap3
ensmusg00000019470,xab2
ensmusg00002076208,gm56004
ensmusg00000087687,pet100
ensmusg00000004630,pcp2
ensmusg00000004626,stxbp2
ensmusg00000012705,retn
ensmusg00000108859,gm44776
ensmusg00000013974,mcemp1
ensmusg00000089665,fcor
ensmusg00000040236,trappc5
ensmusg00000005540,fcer2a
ensmusg00000089956,gm16553
ensmusg00002076747,gm56017
ensmusg00000031494,cd209a
ensmusg00002075373,gm56021
ensmusg00000088025,rprl3
ensmusg00000074485,gm7381
ensmusg00000040197,cd209e
ensmusg00000031495,cd209d
ensmusg00000031967,afg3l1
ensmusg00002076153,gm56022
ensmusg00000031970,dbndd1
ensmusg00000031562,dctd
ensmusg00000043787,defb12
ensmusg00000052554,defb34
ensmusg00000059463,spag11b
ensmusg00000110641,gm45826
ensmusg00000079842,spag11a
ensmusg00000046354,defb14
ensmusg00000059230,defb4
ensmusg00000050756,defb6
ensmusg00000034189,hsdl1
ensmusg00000031831,dnaaf1
ensmusg00000031832,taf1c
ensmusg00000081378,rps13-ps4
ensmusg00000024266,adad2
ensmusg00000023336,wfdc1
ensmusg00000034112,atp2c2
ensmusg00000110445,gm45747
ensmusg00000034105,meak7
ensmusg00000031828,klhl36
ensmusg00000031826,usp10
ensmusg00000031825,crispld2
ensmusg00000089776,gm15684
ensmusg00000031823,zdhhc7
ensmusg00000089742,gm15898
ensmusg00000102665,gm38379
ensmusg00000031824,6430548m08rik
ensmusg00000042269,cibar2
ensmusg00000031822,gse1
ensmusg00002075942,gm56046
ensmusg00000097983,gm26971
ensmusg00000102737,1700016a09rik
ensmusg00000098280,mir7687
ensmusg00000031821,gins2
